id,id_str,has_tweet_coordinates,default_profile_image,has_description,tweet_favourited_count,user_favourites_count,followers_count,followings_count,retweet_count,user_activity_count,verified,has_text_url,has_exclamation,has_first_noun_words,has_hash,has_mention,has_qmark,polarity_positive,polarity_negative,subjectivity_positive,subjectivity_negative
2993,1.14E+18,0,FALSE,1,5,733,16230,1924,4,32808,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2994,1.14E+18,0,FALSE,0,0,0,14,0,0,1104,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
2995,1.14E+18,0,FALSE,1,0,8639,2399,2898,0,22288,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
2996,1.14E+18,0,FALSE,1,0,1,202,27,0,141048,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2997,1.14E+18,0,FALSE,1,1,471,93,96,0,1025,FALSE,FALSE,3,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2998,1.14E+18,0,FALSE,1,2,7562,241,177,0,13809,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
2999,1.14E+18,0,FALSE,1,0,7385,3571,2477,0,977381,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3000,1.14E+18,0,FALSE,1,0,0,139,84,0,34270,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3001,1.15E+18,0,FALSE,1,1,592,1125,463,0,50767,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3002,1.15E+18,0,FALSE,0,0,0,28,49,0,54621,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3003,1.15E+18,0,FALSE,0,1,192,283,22,0,259,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3004,1.15E+18,0,FALSE,1,0,3799,26,17,0,5691,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3005,1.15E+18,0,FALSE,1,0,321,515,1004,0,7396,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3006,1.15E+18,0,FALSE,1,0,321,515,1004,0,7396,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3007,1.15E+18,0,FALSE,1,2,16744,3181,995,0,15393,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3008,1.15E+18,0,FALSE,1,0,21,623,245,0,134766,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3009,1.15E+18,0,FALSE,1,0,4923,373,711,0,39823,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3010,1.15E+18,0,FALSE,1,1,791,162,252,0,624,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3011,1.15E+18,0,FALSE,1,0,3,4016,179,0,34247,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3012,1.15E+18,0,FALSE,1,0,2488,1106,453,0,29645,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
3013,1.15E+18,0,FALSE,1,0,1075,21431,343,0,20164,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3014,1.15E+18,0,FALSE,1,0,214398,5544,1498,1,123970,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3015,1.15E+18,0,FALSE,1,0,2784,48,477,0,2551,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3016,1.15E+18,0,FALSE,1,0,5257,337,1262,0,22463,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3017,1.15E+18,0,FALSE,1,0,16614,132,41,0,7654,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3018,1.15E+18,0,FALSE,1,0,214398,5544,1498,1,123970,FALSE,FALSE,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3019,1.15E+18,0,FALSE,1,1,96,1755,2086,0,77460,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3020,1.15E+18,0,FALSE,1,4,214398,5544,1498,2,123970,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3021,1.15E+18,0,FALSE,1,1,592,1125,463,0,50767,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3022,1.15E+18,0,FALSE,0,0,0,28,49,0,54621,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3023,1.15E+18,0,FALSE,0,1,192,283,22,0,259,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3024,1.15E+18,0,FALSE,1,0,3799,26,17,0,5691,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3025,1.15E+18,0,FALSE,1,0,321,515,1004,0,7396,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3026,1.15E+18,0,FALSE,1,0,321,515,1004,0,7396,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3027,1.15E+18,0,FALSE,1,2,16744,3181,995,0,15393,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3028,1.15E+18,0,FALSE,1,0,21,623,245,0,134766,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3029,1.15E+18,0,FALSE,1,0,4923,373,711,0,39823,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3030,1.15E+18,0,FALSE,1,1,791,162,252,0,624,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3031,1.15E+18,0,FALSE,1,0,3,4016,179,0,34247,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3032,1.15E+18,0,FALSE,1,0,2488,1106,453,0,29645,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
3033,1.15E+18,0,FALSE,1,0,1075,21431,343,0,20164,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3034,1.15E+18,0,FALSE,1,0,214398,5544,1498,1,123970,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3035,1.15E+18,0,FALSE,1,0,2784,48,477,0,2551,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3036,1.15E+18,0,FALSE,1,0,5257,337,1262,0,22463,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3037,1.15E+18,0,FALSE,1,0,16614,132,41,0,7654,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3038,1.15E+18,0,FALSE,1,0,214398,5544,1498,1,123970,FALSE,FALSE,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3039,1.15E+18,0,FALSE,1,1,96,1755,2086,0,77460,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3040,1.15E+18,0,FALSE,1,4,214398,5544,1498,2,123970,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3041,1.15E+18,0,FALSE,1,0,474,82,64,0,1008,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
3042,1.15E+18,0,FALSE,1,0,5688,545,1386,0,126582,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3043,1.15E+18,0,FALSE,1,2,20851,4153,3294,2,9574,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3044,1.15E+18,0,FALSE,1,0,47,428,906,0,63047,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3045,1.15E+18,0,FALSE,0,0,2052,51,140,0,436,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3046,1.15E+18,0,FALSE,1,0,29810,1260,1054,0,14842,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3047,1.15E+18,0,FALSE,1,1,10321,564,383,0,4355,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3048,1.15E+18,0,FALSE,1,3,91225,1169,1388,0,98654,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3049,1.15E+18,0,FALSE,1,0,341,2820,4319,0,2397,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3050,1.15E+18,0,FALSE,0,1,192,283,22,0,259,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3051,1.15E+18,0,FALSE,1,4,291,165,465,0,3776,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3052,1.15E+18,0,FALSE,1,2,4521,7898,2806,1,33052,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3053,1.15E+18,0,FALSE,1,1,514,112,253,0,6255,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3054,1.15E+18,0,FALSE,1,1,11471,6649,746,1,10815,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3055,1.15E+18,0,FALSE,1,0,17227,7908,6004,0,38074,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3056,1.15E+18,0,FALSE,1,1,1613,41,267,0,9339,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3057,1.15E+18,0,FALSE,1,0,52,23,93,0,124,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3058,1.15E+18,0,FALSE,0,0,1374,106,1227,0,1581,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3059,1.15E+18,0,FALSE,1,0,67,15,71,0,592,FALSE,TRUE,0,FALSE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE
3060,1.15E+18,0,FALSE,1,1,473,458,1208,0,1563,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3061,1.14E+18,0,FALSE,1,2,1522,570,497,0,271,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
3062,1.14E+18,0,TRUE,0,0,1,0,3,0,119,FALSE,TRUE,0,FALSE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE
3063,1.14E+18,0,FALSE,1,0,31,554,98,0,6930,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3064,1.14E+18,0,FALSE,1,18,63464,1798,730,3,21747,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3065,1.14E+18,0,FALSE,0,0,27,1730,134,0,107252,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3066,1.14E+18,0,FALSE,1,0,27696,174,379,0,2788,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3067,1.14E+18,0,FALSE,1,1,4,1918,82,0,39488,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3068,1.14E+18,0,FALSE,1,20,67774,5592,1767,9,89313,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3069,1.14E+18,0,FALSE,0,0,0,9,0,0,8038,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3070,1.14E+18,0,FALSE,1,0,3700,346,1204,0,1498,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3071,1.14E+18,0,FALSE,1,1,1067,28513,425,0,8536,TRUE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3072,1.14E+18,0,FALSE,1,1,6264,862,256,0,19167,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3073,1.14E+18,0,TRUE,0,1,1,0,3,0,119,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3074,1.14E+18,0,FALSE,1,0,8780,342,1042,0,11287,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3075,1.14E+18,0,FALSE,1,1,0,455,305,0,4904,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3076,1.14E+18,0,FALSE,1,0,0,455,305,0,4904,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3077,1.14E+18,0,FALSE,1,1,13532,13581,669,1,53172,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3078,1.14E+18,0,FALSE,1,0,0,754,25,0,92872,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3079,1.14E+18,0,FALSE,0,0,438,972,590,0,8536,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3080,1.14E+18,0,FALSE,1,1,35194,241,1836,0,6909,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3081,1.14E+18,0,FALSE,1,2,1522,570,497,0,271,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
3082,1.14E+18,0,TRUE,0,0,1,0,3,0,119,FALSE,TRUE,0,FALSE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE
3083,1.14E+18,0,FALSE,1,0,31,554,98,0,6930,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3084,1.14E+18,0,FALSE,1,18,63464,1798,730,3,21747,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3085,1.14E+18,0,FALSE,0,0,27,1730,134,0,107252,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3086,1.14E+18,0,FALSE,1,0,27696,174,379,0,2788,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3087,1.14E+18,0,FALSE,1,1,4,1918,82,0,39488,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3088,1.14E+18,0,FALSE,1,20,67774,5592,1767,9,89313,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3089,1.14E+18,0,FALSE,0,0,0,9,0,0,8038,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3090,1.14E+18,0,FALSE,1,0,3700,346,1204,0,1498,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3091,1.14E+18,0,FALSE,1,1,1067,28513,425,0,8536,TRUE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3092,1.14E+18,0,FALSE,1,1,6264,862,256,0,19167,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3093,1.14E+18,0,TRUE,0,1,1,0,3,0,119,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3094,1.14E+18,0,FALSE,1,0,8780,342,1042,0,11287,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3095,1.14E+18,0,FALSE,1,1,0,455,305,0,4904,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3096,1.14E+18,0,FALSE,1,0,0,455,305,0,4904,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3097,1.14E+18,0,FALSE,1,1,13532,13581,669,1,53172,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3098,1.14E+18,0,FALSE,1,0,0,754,25,0,92872,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3099,1.14E+18,0,FALSE,0,0,438,972,590,0,8536,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3100,1.14E+18,0,FALSE,1,1,35194,241,1836,0,6909,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3101,1.14E+18,0,FALSE,0,1,7306,390,2980,0,3329,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3102,1.14E+18,0,FALSE,1,1,128,4013,3936,0,37230,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3103,1.14E+18,0,FALSE,1,0,56,91,407,0,6548,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3104,1.14E+18,0,FALSE,1,1,1179,5931,2786,0,12914,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3105,1.14E+18,0,FALSE,1,0,0,0,0,0,703,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3106,1.14E+18,0,FALSE,1,0,36,178,169,0,1613,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3107,1.14E+18,0,FALSE,1,0,7,2635,1479,0,649676,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3108,1.14E+18,0,FALSE,1,2,1179,5931,2786,2,12914,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3109,1.14E+18,0,FALSE,1,0,318,117,567,0,219,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3110,1.14E+18,0,FALSE,1,1,600,6823,6010,0,159274,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3111,1.14E+18,0,FALSE,1,0,1,30,391,0,1174,FALSE,TRUE,1,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3112,1.14E+18,0,FALSE,1,92,121,1532,53,6,132,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3113,1.14E+18,0,FALSE,1,0,0,90,10,0,45491,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3114,1.14E+18,0,FALSE,1,1,28441,486,673,0,9286,FALSE,FALSE,1,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
3115,1.14E+18,0,FALSE,1,1,101,15,330,1,2069,FALSE,FALSE,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3116,1.14E+18,0,FALSE,1,1,23062,383,714,0,3328,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE
3117,1.14E+18,0,FALSE,1,0,189,30,132,0,1269,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
3118,1.14E+18,0,FALSE,0,1,18390,163,471,0,13162,FALSE,TRUE,1,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3119,1.14E+18,0,FALSE,1,4,13463,343,340,2,12468,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3120,1.14E+18,0,FALSE,1,0,0,25,0,0,17458,FALSE,TRUE,1,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
3121,1.14E+18,0,FALSE,1,1,5789,233,709,0,3502,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
3122,1.14E+18,0,FALSE,1,0,0,1851,2023,0,140089,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3123,1.14E+18,0,FALSE,0,0,67,293,135,0,312,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3124,1.14E+18,0,FALSE,1,0,23933,3669,3999,1,39703,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3125,1.14E+18,0,FALSE,1,0,467,184,542,0,19142,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3126,1.14E+18,0,FALSE,1,1,3086,161,78,0,1087,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3127,1.14E+18,0,FALSE,1,2,232,339,223,0,1653,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,FALSE
3128,1.14E+18,0,FALSE,1,1,8419,3155,4786,1,25708,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
3129,1.14E+18,0,FALSE,1,6,1880,1286,1127,4,2118,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3130,1.14E+18,0,FALSE,1,0,297,1143,1252,0,5646,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3131,1.14E+18,0,FALSE,1,0,8162,697,1157,0,31122,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3132,1.14E+18,0,FALSE,1,0,42,18533,19687,0,111592,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3133,1.14E+18,0,FALSE,0,1,44,604,176,0,503,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3134,1.14E+18,0,FALSE,1,10,72,314,250,3,141,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3135,1.14E+18,0,FALSE,1,3,69701,1863,1005,0,49476,FALSE,FALSE,1,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3136,1.14E+18,0,FALSE,1,2,10151,728,889,0,10425,FALSE,FALSE,0,FALSE,TRUE,TRUE,1,FALSE,TRUE,TRUE,FALSE
3137,1.14E+18,0,FALSE,1,1,4,5,15,0,282,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3138,1.14E+18,0,FALSE,1,1,7492,1951,2434,0,27256,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3139,1.14E+18,0,FALSE,1,0,402,17,141,0,190,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3140,1.14E+18,0,FALSE,1,0,77,1360,629,1,1254,FALSE,TRUE,1,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
3141,1.14E+18,0,FALSE,1,1,5789,233,709,0,3502,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
3142,1.14E+18,0,FALSE,1,0,0,1851,2023,0,140089,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3143,1.14E+18,0,FALSE,0,0,67,293,135,0,312,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,TRUE,TRUE,FALSE
3144,1.14E+18,0,FALSE,1,0,23933,3669,3999,1,39703,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3145,1.14E+18,0,FALSE,1,0,467,184,542,0,19142,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3146,1.14E+18,0,FALSE,1,1,3086,161,78,0,1087,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
3147,1.14E+18,0,FALSE,1,2,232,339,223,0,1653,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,FALSE
3148,1.14E+18,0,FALSE,1,1,8419,3155,4786,1,25708,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
3149,1.14E+18,0,FALSE,1,6,1880,1286,1127,4,2118,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3150,1.14E+18,0,FALSE,1,0,297,1143,1252,0,5646,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3151,1.14E+18,0,FALSE,1,0,8162,697,1157,0,31122,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3152,1.14E+18,0,FALSE,1,0,42,18533,19687,0,111592,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3153,1.14E+18,0,FALSE,0,1,44,604,176,0,503,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3154,1.14E+18,0,FALSE,1,10,72,314,250,3,141,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
3155,1.14E+18,0,FALSE,1,3,69701,1863,1005,0,49476,FALSE,FALSE,1,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3156,1.14E+18,0,FALSE,1,2,10151,728,889,0,10425,FALSE,FALSE,0,FALSE,TRUE,TRUE,1,FALSE,TRUE,TRUE,FALSE
3157,1.14E+18,0,FALSE,1,1,4,5,15,0,282,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
3158,1.14E+18,0,FALSE,1,1,7492,1951,2434,0,27256,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
3159,1.14E+18,0,FALSE,1,0,402,17,141,0,190,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
3160,1.14E+18,0,FALSE,1,0,77,1360,629,1,1254,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
